channel,id,url,timespan,text,image,likes,comments,shares
nytimes,10152227542534999,https://m.facebook.com/story.php?story_fbid=10152227542534999&id=5281959998,5.3625,Opinion | China Bought the West Time. The West Squandered It.,1.0,4189.0,417.0,1208
nytimes,10152227470959999,https://m.facebook.com/story.php?story_fbid=10152227470959999&id=5281959998,7.861666666666666,"Del Shofner, Master Pass Receiver With the New York Giants, Dies at 85",1.0,91.0,13.0,32
nytimes,10152227452429999,https://m.facebook.com/story.php?story_fbid=10152227452429999&id=5281959998,8.36138888888889,Opinion | It’s Time to Declare a National Emergency,1.0,2321.0,427.0,1128
nytimes,10152226809624999,https://m.facebook.com/story.php?story_fbid=10152226809624999&id=5281959998,16.934166666666666,Trump and Pence Won’t Be Tested After Meeting With Infected Brazilian Official,1.0,4660.0,7490.0,6934
nytimes,10152226791094999,https://m.facebook.com/story.php?story_fbid=10152226791094999&id=5281959998,17.196111111111108,"‘Blatant Misogyny’: U.S. Women Protest, and U.S. Soccer Apologizes",1.0,1606.0,198.0,422
nytimes,10152226778924999,https://m.facebook.com/story.php?story_fbid=10152226778924999&id=5281959998,17.3625,New York Will Restrict Most Gatherings of More Than 500 People: Live Updates,1.0,393.0,31.0,104
nytimes,10152226743519999,https://m.facebook.com/story.php?story_fbid=10152226743519999&id=5281959998,17.863333333333333,How the World’s Largest Coronavirus Outbreaks Are Growing,1.0,472.0,85.0,413
nytimes,10152226669349999,https://m.facebook.com/story.php?story_fbid=10152226669349999&id=5281959998,18.863055555555555,The World Has a Plan to Fight Coronavirus. Most Countries Are Not Using it.,1.0,666.0,75.0,300
nytimes,10152226653009999,https://m.facebook.com/story.php?story_fbid=10152226653009999&id=5281959998,19.113333333333333,"The Tickets Home Were $5,000. They Paid It.",1.0,457.0,208.0,330
nytimes,10152226647709999,https://m.facebook.com/story.php?story_fbid=10152226647709999&id=5281959998,19.204166666666666,Stock Losses Ease After Fed Steps In: Live Updates,1.0,109.0,102.0,57
nytimes,10152226503674999,https://m.facebook.com/story.php?story_fbid=10152226503674999&id=5281959998,21.11111111111111,"Biden, Seeking Contrast With Trump, Will Speak Today on Coronavirus",1.0,2328.0,467.0,625
nytimes,10152226499854999,https://m.facebook.com/story.php?story_fbid=10152226499854999&id=5281959998,21.163055555555555,Coronavirus Live Updates: Brazilian Official Who Met With Trump Tests Positive,1.0,3690.0,933.0,5195
nytimes,10152226195494999,https://m.facebook.com/story.php?story_fbid=10152226195494999&id=5281959998,2.111666666666667,"Tom Hanks Got Sick in Australia, Where Coronavirus Testing Is a Snap",1.0,6654.0,469.0,1882
nytimes,10152226186109999,https://m.facebook.com/story.php?story_fbid=10152226186109999&id=5281959998,2.3611111111111107,Halting China’s Economy Was Hard. Restarting It Is Harder.,1.0,214.0,59.0,81
nytimes,10152226095869999,https://m.facebook.com/story.php?story_fbid=10152226095869999&id=5281959998,4.860833333333333,Jet Crash Kills Pilot in Rehearsal for Pakistan Parade,1.0,396.0,183.0,188
nytimes,10152225919604999,https://m.facebook.com/story.php?story_fbid=10152225919604999&id=5281959998,8.861388888888891,Coronavirus and Plane Travel: What to Expect if You’re Flying,1.0,388.0,127.0,147
nytimes,10152225737134999,https://m.facebook.com/story.php?story_fbid=10152225737134999&id=5281959998,10.364166666666666,Merkel Gives Germans a Hard Truth About the Coronavirus,1.0,16530.0,1142.0,4801
nytimes,10152225536134999,https://m.facebook.com/story.php?story_fbid=10152225536134999&id=5281959998,15.170277777777779,Coronavirus Live Updates: W.H.O. Declares Pandemic as Number of Infected Countries Grows,1.0,458.0,95.0,279
nytimes,10152225478979999,https://m.facebook.com/story.php?story_fbid=10152225478979999&id=5281959998,16.19361111111111,What Does the Coronavirus Do to the Body?,1.0,588.0,67.0,253
nytimes,10152225449019999,https://m.facebook.com/story.php?story_fbid=10152225449019999&id=5281959998,16.671388888888885,"Stocks Plunge,With Dow in Bear Market: Live Updates",1.0,201.0,81.0,45
nytimes,10152225405504999,https://m.facebook.com/story.php?story_fbid=10152225405504999&id=5281959998,17.363611111111116,Postpone the Olympics? Tokyo Official Backtracks After Causing Confusion,1.0,121.0,16.0,18
nytimes,10152225295379999,https://m.facebook.com/story.php?story_fbid=10152225295379999&id=5281959998,18.88,U.S. Lawmakers Propose Tough Limits on Imports from Xinjiang,1.0,209.0,48.0,58
nytimes,10152225193089999,https://m.facebook.com/story.php?story_fbid=10152225193089999&id=5281959998,19.862222222222226,Democrats Will Unveil Their Own Coronavirus Economic Relief Plans,1.0,2546.0,363.0,614
nytimes,10152225139484999,https://m.facebook.com/story.php?story_fbid=10152225139484999&id=5281959998,20.612222222222226,Coronavirus Live Updates: Merkel Says Two-Thirds of Germans Could Become Infected,1.0,290.0,75.0,191
nytimes,10152225084364999,https://m.facebook.com/story.php?story_fbid=10152225084364999&id=5281959998,21.361944444444443,Trump Administration Presses Cities to Evict Homeowners From Flood Zones,1.0,491.0,285.0,689
nytimes,10152224836229999,https://m.facebook.com/story.php?story_fbid=10152224836229999&id=5281959998,1.1116666666666666,Why the U.S. Wasn’t Ready for the Coronavirus,1.0,497.0,291.0,604
nytimes,10152224498699999,https://m.facebook.com/story.php?story_fbid=10152224498699999&id=5281959998,9.362222222222222,Trump Endorses Tommy Tuberville (and Not Jeff Sessions) for Senate in Alabama,1.0,170.0,325.0,61
nytimes,10152224478674999,https://m.facebook.com/story.php?story_fbid=10152224478674999&id=5281959998,9.660277777777775,"U.S. Coronavirus Cases Surpass 1,000: Full Map",1.0,1896.0,435.0,2185
nytimes,10152223903394999,https://m.facebook.com/story.php?story_fbid=10152223903394999&id=5281959998,17.611666666666668,The Emotional Wreckage of Ethiopian Airlines Flight 302,1.0,86.0,14.0,28
nytimes,10152223863894999,https://m.facebook.com/story.php?story_fbid=10152223863894999&id=5281959998,18.36138888888889,School Closings and Nursing Home Visits: What to Know About Coronavirus in the U.S.,1.0,369.0,41.0,146
nytimes,10152223799259999,https://m.facebook.com/story.php?story_fbid=10152223799259999&id=5281959998,19.32138888888889,Coronavirus Live Updates: Trump Goes to Capitol Hill to Discuss Stimulus as Anxiety Rises,1.0,276.0,87.0,150
nytimes,10152223637524999,https://m.facebook.com/story.php?story_fbid=10152223637524999&id=5281959998,21.879166666666666,"Bloomberg’s Job Security Promises Are Falling Through, Campaign Workers Say",1.0,186.0,191.0,121
nytimes,10152223379854999,https://m.facebook.com/story.php?story_fbid=10152223379854999&id=5281959998,2.3625,"Prince Andrew Is Stonewalling in Epstein Case, Prosecutor Says",1.0,278.0,245.0,155
nytimes,10152223263544999,https://m.facebook.com/story.php?story_fbid=10152223263544999&id=5281959998,6.861944444444443,How a Saudi-Russian Standoff Sent Oil Markets Into a Frenzy,1.0,247.0,48.0,140
nytimes,10152223152969999,https://m.facebook.com/story.php?story_fbid=10152223152969999&id=5281959998,9.861666666666666,Canceled Because of Coronavirus: A Brief List,1.0,167.0,48.0,87
nytimes,10152223034454999,https://m.facebook.com/story.php?story_fbid=10152223034454999&id=5281959998,10.354722222222222,How Deadly Is Coronavirus? What We Know and What We Don’t,1.0,268.0,77.0,145
nytimes,10152222952219999,https://m.facebook.com/story.php?story_fbid=10152222952219999&id=5281959998,13.112222222222224,School Closings Over Coronavirus in New York and New Jersey,1.0,234.0,31.0,109
nytimes,10152222870894999,https://m.facebook.com/story.php?story_fbid=10152222870894999&id=5281959998,14.610833333333336,"Cuomo’s Fix for Sanitizer Shortage: 100,000 Gallons Made by Prisoners",1.0,1025.0,245.0,419
nytimes,10152222801169999,https://m.facebook.com/story.php?story_fbid=10152222801169999&id=5281959998,15.612222222222224,2 Congressmen Who Spent Time With Trump Go Into Isolation Amid Fear of Coronavirus,1.0,1872.0,1228.0,2040
nytimes,10152222790129999,https://m.facebook.com/story.php?story_fbid=10152222790129999&id=5281959998,15.861944444444443,Cruise Ship Afflicted With Coronavirus Docks in Oakland Harbor,1.0,139.0,54.0,37
nytimes,10152222725819999,https://m.facebook.com/story.php?story_fbid=10152222725819999&id=5281959998,16.863055555555555,His Reality Is a Mock Village Where Everybody Knows Him,1.0,672.0,25.0,72
nytimes,10152222178254999,https://m.facebook.com/story.php?story_fbid=10152222178254999&id=5281959998,3.3627777777777776,"The ‘London Patient,’ Cured of H.I.V., Reveals His Identity",1.0,1098.0,29.0,291
nytimes,10152222089514999,https://m.facebook.com/story.php?story_fbid=10152222089514999&id=5281959998,6.861944444444443,Indian Wells Tennis Tournament Canceled Because of Coronavirus Outbreak,1.0,232.0,40.0,123
nytimes,10152221968199999,https://m.facebook.com/story.php?story_fbid=10152221968199999&id=5281959998,10.361111111111109,"Saudi Arabia, in Move Aimed at Russia, Cuts Oil Prices and May Raise Production",1.0,822.0,128.0,348
nytimes,10152221927004999,https://m.facebook.com/story.php?story_fbid=10152221927004999&id=5281959998,11.363055555555556,Ice Fishing Is Fun!,1.0,103.0,30.0,25
nytimes,10152221889704999,https://m.facebook.com/story.php?story_fbid=10152221889704999&id=5281959998,12.361666666666665,Lemon-Spice Visiting Cake Recipe,1.0,514.0,37.0,178
nytimes,10152221723724999,https://m.facebook.com/story.php?story_fbid=10152221723724999&id=5281959998,15.611944444444443,"Europe, With Eye on Italy Coronavirus Quarantine, Plans Next Moves",1.0,547.0,98.0,260
nytimes,10152221624029999,https://m.facebook.com/story.php?story_fbid=10152221624029999&id=5281959998,17.194166666666668,Failures on the Diamond Princess Shadow Another Cruise Ship Outbreak,1.0,289.0,60.0,196
nytimes,10152221348779999,https://m.facebook.com/story.php?story_fbid=10152221348779999&id=5281959998,21.36111111111111,How to Prepare Your Kid for Daylight Saving Time,1.0,77.0,37.0,19
nytimes,10152221228079999,https://m.facebook.com/story.php?story_fbid=10152221228079999&id=5281959998,23.36222222222223,55 Ridiculously Easy Recipes for When You’ve Lost an Hour’s Sleep,1.0,162.0,9.0,43
nytimes,10152221055044999,https://m.facebook.com/story.php?story_fbid=10152221055044999&id=5281959998,5.862777777777778,Vigilantes in Greece Say ‘No More’ to Migrants,1.0,859.0,373.0,757
nytimes,10152220809599999,https://m.facebook.com/story.php?story_fbid=10152220809599999&id=5281959998,11.8625,"Florida Woman Changed Voters’ Party Affiliations, Officials Say",1.0,1302.0,1408.0,3352
nytimes,10152220584674999,https://m.facebook.com/story.php?story_fbid=10152220584674999&id=5281959998,15.611944444444443,Biden Is Back: This Week in the 2020 Race,1.0,389.0,285.0,96
nytimes,10152220420209999,https://m.facebook.com/story.php?story_fbid=10152220420209999&id=5281959998,18.195277777777783,"A Sanders Voter, Weary of Debt at 29: ‘I Have Nothing to Lose’",1.0,1855.0,909.0,1299
nytimes,10152220386549999,https://m.facebook.com/story.php?story_fbid=10152220386549999&id=5281959998,18.861944444444443,Coronavirus in N.Y.C.: Why Closing Public Schools Is a ‘Last Resort’,1.0,746.0,106.0,345
nytimes,10152220315799999,https://m.facebook.com/story.php?story_fbid=10152220315799999&id=5281959998,20.196111111111108,"No Handshakes, No New Citizens: Coronavirus Halts Danish Naturalizations",1.0,218.0,147.0,62
nytimes,10152220141509999,https://m.facebook.com/story.php?story_fbid=10152220141509999&id=5281959998,0.3630555555555556,How to Help Protect a Family Member in a Nursing Home,1.0,190.0,44.0,110
nytimes,10152220102604999,https://m.facebook.com/story.php?story_fbid=10152220102604999&id=5281959998,1.8625,The Federal Reserve quarantines cash coming to the U.S. from Asia,1.0,228.0,79.0,120
nytimes,10152220091704999,https://m.facebook.com/story.php?story_fbid=10152220091704999&id=5281959998,2.3613888888888894,Stop Your Phone From Using So Much Data,1.0,96.0,9.0,73
nytimes,10152220053369999,https://m.facebook.com/story.php?story_fbid=10152220053369999&id=5281959998,4.361944444444443,This Black Hole Blew a Hole in the Cosmos,1.0,523.0,40.0,148
nytimes,10152220020259999,https://m.facebook.com/story.php?story_fbid=10152220020259999&id=5281959998,5.862222222222222,He Saved His Last Lesson for Me,1.0,228.0,24.0,46
nytimes,10152219982354999,https://m.facebook.com/story.php?story_fbid=10152219982354999&id=5281959998,6.861666666666666,The Bleak Job Landscape of Adjunctopia for Ph.D.s,1.0,286.0,64.0,134
nytimes,10152219701684999,https://m.facebook.com/story.php?story_fbid=10152219701684999&id=5281959998,11.861388888888891,Opinion | Trump’s Calamitous Coronavirus Response,1.0,1656.0,524.0,999
nytimes,10152219519109999,https://m.facebook.com/story.php?story_fbid=10152219519109999&id=5281959998,15.196388888888887,South Bend Officer Will Not Be Charged in Shooting Death of Black Resident,1.0,135.0,72.0,52
nytimes,10152219474389999,https://m.facebook.com/story.php?story_fbid=10152219474389999&id=5281959998,15.864166666666666,Why a Coronavirus Recession Could Be Extra Painful: Its Suddenness,1.0,137.0,48.0,45
nytimes,10152219361599999,https://m.facebook.com/story.php?story_fbid=10152219361599999&id=5281959998,17.612222222222222,Quinnen Williams of the Jets Is Arrested on Weapons Charge at La Guardia,1.0,55.0,38.0,11
nytimes,10152218453219999,https://m.facebook.com/story.php?story_fbid=10152218453219999&id=5281959998,11.353055555555557,"Coronavirus in N.Y.: 2,733 People Are Under Quarantines in City",1.0,3219.0,767.0,4646
nytimes,10152218405399999,https://m.facebook.com/story.php?story_fbid=10152218405399999&id=5281959998,12.361388888888891,Will Elizabeth Warren Endorse a Candidate? She Has a Few Options,1.0,390.0,393.0,79
nytimes,10152218238719999,https://m.facebook.com/story.php?story_fbid=10152218238719999&id=5281959998,14.192777777777776,‘Almost Without Precedent’: Airline Industry Hit Hard by Coronavirus,1.0,209.0,108.0,94
nytimes,10152218080994999,https://m.facebook.com/story.php?story_fbid=10152218080994999&id=5281959998,17.113055555555555,Priest Paralyzed in Mass Shooting at Sikh Temple in Wisconsin Dies from Injuries,1.0,207.0,65.0,257
nytimes,10152217892309999,https://m.facebook.com/story.php?story_fbid=10152217892309999&id=5281959998,20.59611111111111,Golden State Killer Suspect Offers to Plead Guilty,1.0,128.0,56.0,30
nytimes,10152217876294999,https://m.facebook.com/story.php?story_fbid=10152217876294999&id=5281959998,20.86138888888889,How to Stop Touching Your Face,1.0,377.0,142.0,214
nytimes,10152217748259999,https://m.facebook.com/story.php?story_fbid=10152217748259999&id=5281959998,22.86222222222223,It’s Among the World’s Hardest Sled Runs. Why Weren’t Women Allowed to Use it?,1.0,189.0,77.0,39
nytimes,10152217640824999,https://m.facebook.com/story.php?story_fbid=10152217640824999&id=5281959998,0.8630555555555556,G.M. Lays Out Ambitions for Electric-Vehicle Lineup,1.0,401.0,55.0,82
nytimes,10152217539714999,https://m.facebook.com/story.php?story_fbid=10152217539714999&id=5281959998,3.863611111111111,"Flybe, a Regional British Airline, Stops Flying",1.0,84.0,18.0,20
nytimes,10152217332879999,https://m.facebook.com/story.php?story_fbid=10152217332879999&id=5281959998,8.357222222222221,Inside China’s All-Out War on the Coronavirus,1.0,993.0,106.0,473
nytimes,10152217049059999,https://m.facebook.com/story.php?story_fbid=10152217049059999&id=5281959998,13.345277777777778,Taliban Ramp Up Attacks on Afghans After Trump Says ‘No Violence’,1.0,543.0,714.0,1435
nytimes,10152216970984999,https://m.facebook.com/story.php?story_fbid=10152216970984999&id=5281959998,14.3625,An Undiplomatic Diplomat Wins Power in Trump’s Washington,1.0,306.0,434.0,396
nytimes,10152216908499999,https://m.facebook.com/story.php?story_fbid=10152216908499999&id=5281959998,15.112777777777776,"Criticized for Coronavirus Response, Trump Points to Obama Administration",1.0,810.0,2379.0,718
nytimes,10152216724399999,https://m.facebook.com/story.php?story_fbid=10152216724399999&id=5281959998,17.621111111111112,"Coronavirus Testing Available With a Doctor’s Approval, C.D.C. Says",1.0,288.0,101.0,168
nytimes,10152216685004999,https://m.facebook.com/story.php?story_fbid=10152216685004999&id=5281959998,18.409444444444443,House Passes $8.3 Billion Emergency Coronavirus Response Bill,1.0,907.0,187.0,300
nytimes,10152216610234999,https://m.facebook.com/story.php?story_fbid=10152216610234999&id=5281959998,19.862777777777783,Spike Lee on Knicks Dispute: ‘Dolan Is Harassing Me’,1.0,101.0,75.0,23
nytimes,10152216401924999,https://m.facebook.com/story.php?story_fbid=10152216401924999&id=5281959998,22.8625,Trevor Noah Picks a Sure Bet for Super Tuesday: Old Men,1.0,398.0,127.0,74
nytimes,10152216388059999,https://m.facebook.com/story.php?story_fbid=10152216388059999&id=5281959998,23.112777777777783,"In Bernie Sanders Country, It’s Super Tuesday. It’s Also ‘Town Meeting Day.’",1.0,119.0,45.0,15
nytimes,10152216324429999,https://m.facebook.com/story.php?story_fbid=10152216324429999&id=5281959998,0.3616666666666667,Markets Live Updates: Stocks Stabilize After a Wild Day,1.0,73.0,16.0,17
nytimes,10152216240629999,https://m.facebook.com/story.php?story_fbid=10152216240629999&id=5281959998,2.861388888888889,"For a Hong Kong Restaurateur, Resilience Is on the Menu",1.0,96.0,12.0,20
nytimes,10152216228189999,https://m.facebook.com/story.php?story_fbid=10152216228189999&id=5281959998,3.3630555555555555,How to Cook With Plant-Based Meats,1.0,156.0,101.0,66
nytimes,10152216130419999,https://m.facebook.com/story.php?story_fbid=10152216130419999&id=5281959998,5.721388888888888,Biden wins Texas on Super Tuesday,1.0,1453.0,338.0,266
nytimes,10152216106309999,https://m.facebook.com/story.php?story_fbid=10152216106309999&id=5281959998,6.121944444444446,"Biden Revives Campaign, Winning Eight States, but Sanders Takes California",1.0,2188.0,910.0,858
nytimes,10152216095479999,https://m.facebook.com/story.php?story_fbid=10152216095479999&id=5281959998,6.362222222222222,"Global Health Crisis 1, Economic Policymakers 0",1.0,129.0,15.0,30
nytimes,10152215980084999,https://m.facebook.com/story.php?story_fbid=10152215980084999&id=5281959998,8.77361111111111,Virginia Is First Southern State to Ban Conversion Therapy for Minors,1.0,25423.0,371.0,1417
nytimes,10152215954074999,https://m.facebook.com/story.php?story_fbid=10152215954074999&id=5281959998,9.178333333333333,"Sanders wins in Utah, a state he took handily in 2016",1.0,331.0,39.0,28
nytimes,10152215713774999,https://m.facebook.com/story.php?story_fbid=10152215713774999&id=5281959998,13.195833333333333,Opinion | How to Survive a Coronavirus Quarantine,1.0,67.0,25.0,14
nytimes,10152215404179999,https://m.facebook.com/story.php?story_fbid=10152215404179999&id=5281959998,19.196111111111108,Opinion | The Fed Can’t Save Us From the Coronavirus,1.0,305.0,63.0,112
nytimes,10152215394269999,https://m.facebook.com/story.php?story_fbid=10152215394269999&id=5281959998,19.363611111111116,Don’t Fall for These Myths About Coronavirus,1.0,238.0,24.0,58
nytimes,10152215143929999,https://m.facebook.com/story.php?story_fbid=10152215143929999&id=5281959998,23.363888888888887,"Worship in the Age of Coronavirus: Prayer, Elbow Bumps, Hand Sanitizer",1.0,157.0,61.0,40
nytimes,10152215115479999,https://m.facebook.com/story.php?story_fbid=10152215115479999&id=5281959998,23.862777777777783,The Overlooked Voters Who Could Decide the 2020 Race,1.0,1225.0,232.0,512
nytimes,10152215035564999,https://m.facebook.com/story.php?story_fbid=10152215035564999&id=5281959998,1.8627777777777776,Opinion | China’s Coronavirus Crisis Is Just Beginning,1.0,519.0,136.0,255
nytimes,10152214887914999,https://m.facebook.com/story.php?story_fbid=10152214887914999&id=5281959998,7.362222222222222,Opinion | Trump’s High Court Hears Its First Abortion Case,1.0,179.0,97.0,55
nytimes,10152214780354999,https://m.facebook.com/story.php?story_fbid=10152214780354999&id=5281959998,8.362222222222222,Defense Secretary Warns Commanders Not to Surprise Trump on Coronavirus,1.0,805.0,1457.0,1030
nytimes,10152214723734999,https://m.facebook.com/story.php?story_fbid=10152214723734999&id=5281959998,10.038333333333334,Watch a Live Stream of Joe Biden’s Dallas Rally the Night Before Super Tuesday,1.0,728.0,323.0,89
nytimes,10152214493854999,https://m.facebook.com/story.php?story_fbid=10152214493854999&id=5281959998,12.861944444444443,Diana Taylor Hopes Voters See What She Sees in Mike Bloomberg,1.0,152.0,163.0,37
nytimes,10152214441974999,https://m.facebook.com/story.php?story_fbid=10152214441974999&id=5281959998,13.6125,2020 Democratic Primary: Live Updates on Super Tuesday Eve,1.0,1332.0,268.0,384
nytimes,10152214281304999,https://m.facebook.com/story.php?story_fbid=10152214281304999&id=5281959998,15.8625,Former Barnard Student Accused of Killing Mother,1.0,53.0,25.0,20
nytimes,10152214234784999,https://m.facebook.com/story.php?story_fbid=10152214234784999&id=5281959998,16.262777777777778,"Buttigieg and Klobuchar to Join Biden at Texas Rally, Aiming to Slow Sanders",1.0,10310.0,2023.0,3240
nytimes,10152214023309999,https://m.facebook.com/story.php?story_fbid=10152214023309999&id=5281959998,18.612222222222226,The Impact of the Coronavirus on Sports,1.0,59.0,17.0,20
nytimes,10152213961834999,https://m.facebook.com/story.php?story_fbid=10152213961834999&id=5281959998,19.613055555555555,"52 Places to Go in 2020: Plymouth, England",1.0,135.0,18.0,18
nytimes,10152213810884999,https://m.facebook.com/story.php?story_fbid=10152213810884999&id=5281959998,22.029444444444447,Battle for Control of Senate Takes Shape as Both Parties Seek Firewall,1.0,275.0,95.0,105
nytimes,10152213792429999,https://m.facebook.com/story.php?story_fbid=10152213792429999&id=5281959998,22.363611111111112,Here’s What’s at Stake on Super Tuesday,1.0,299.0,132.0,103
nytimes,10152213498804999,https://m.facebook.com/story.php?story_fbid=10152213498804999&id=5281959998,6.363055555555556,Coronavirus Updates: United States Records First 2 Deaths,1.0,355.0,191.0,217
nytimes,10152213360024999,https://m.facebook.com/story.php?story_fbid=10152213360024999&id=5281959998,10.527777777777779,Nursing Home is a Focus as Signs Grow of Coronavirus’s Spread in U.S.,1.0,3172.0,771.0,4707
nytimes,10152213316604999,https://m.facebook.com/story.php?story_fbid=10152213316604999&id=5281959998,11.362222222222224,"Why I Paid $50,000 for a Year of Child Care",1.0,380.0,172.0,181
nytimes,10152212997284999,https://m.facebook.com/story.php?story_fbid=10152212997284999&id=5281959998,16.61138888888889,"At CPAC, Trump Takes Aim at Rivals",1.0,179.0,488.0,74
nytimes,10152212882934999,https://m.facebook.com/story.php?story_fbid=10152212882934999&id=5281959998,18.363333333333333,Greece Sends Army to Border as Turkey Open Gates for Migrants,1.0,794.0,281.0,403
nytimes,10152212830209999,https://m.facebook.com/story.php?story_fbid=10152212830209999&id=5281959998,19.38055555555556,Mandy Moore Is Ready to Be Heard,1.0,446.0,51.0,157
nytimes,10152212724969999,https://m.facebook.com/story.php?story_fbid=10152212724969999&id=5281959998,20.863055555555555,Sanders Looks to Topple Warren in Her Home State,1.0,1259.0,319.0,356
nytimes,10152212627829999,https://m.facebook.com/story.php?story_fbid=10152212627829999&id=5281959998,22.36222222222223,"Coronavirus Live Updates: New Fears in Washington State, and a Murder Inquiry in Korea",1.0,952.0,298.0,607
nytimes,10152212234829999,https://m.facebook.com/story.php?story_fbid=10152212234829999&id=5281959998,10.112222222222222,How Prepared Is the U.S. for a Coronavirus Outbreak?,1.0,269.0,229.0,142
nytimes,10152212171854999,https://m.facebook.com/story.php?story_fbid=10152212171854999&id=5281959998,10.862222222222224,Joe Biden Has Less Than 72 Hours to Savor His Big Night,1.0,632.0,243.0,94
nytimes,10152211924944999,https://m.facebook.com/story.php?story_fbid=10152211924944999&id=5281959998,15.361666666666665,Opinion | Here Comes the Coronavirus Pandemic,1.0,417.0,127.0,187
nytimes,10152211781239999,https://m.facebook.com/story.php?story_fbid=10152211781239999&id=5281959998,17.34611111111111,‘We’re the Base’: Black Democrats in South Carolina Want to Send a Message,1.0,1616.0,345.0,647
FoxNews,10159332540456336,https://m.facebook.com/story.php?story_fbid=10159332540456336&id=15704546335,1.2705555555555557,Pennsylvania businesses take fight against governor's coronavirus executive order to Supreme Court,1.0,1775.0,151.0,237
FoxNews,10159330851551336,https://m.facebook.com/story.php?story_fbid=10159330851551336&id=15704546335,1.78,Hospital chaplain who fought in Desert Storm faithfully serves on the front lines of coronavirus battle,1.0,516.0,115.0,99
FoxNews,10159333345361336,https://m.facebook.com/story.php?story_fbid=10159333345361336&id=15704546335,2.276666666666667,Tension simmers as some states start lifting coronavirus restrictions while others keep them in place,1.0,487.0,168.0,127
FoxNews,10159333497081336,https://m.facebook.com/story.php?story_fbid=10159333497081336&id=15704546335,2.580555555555556,"2 hrs ·
U.S. approaches 1 million cases of COVID-19, Joe Biden and the DNC remain silent on his sexual assault accusation, and a WWII veteran is surprised with a birthday parade!",0.0,953.0,227.0,168
FoxNews,10159333289781336,https://m.facebook.com/story.php?story_fbid=10159333289781336&id=15704546335,3.2383333333333333,"Coronavirus likely to come back each year, Chinese scientists say",1.0,433.0,927.0,167
FoxNews,10159331668471336,https://m.facebook.com/story.php?story_fbid=10159331668471336&id=15704546335,3.7252777777777784,Wisconsin fire department donates McDonald's 'Thank You Meals' to family in need: 'Doing our part',1.0,813.0,84.0,120
FoxNews,10159332790996336,https://m.facebook.com/story.php?story_fbid=10159332790996336&id=15704546335,4.267777777777779,"UFO video? Pentagon releases footage of 'unidentified aerial phenomena,' but says it's not out of the ordinary",1.0,2371.0,1130.0,2042
FoxNews,10159329957351336,https://m.facebook.com/story.php?story_fbid=10159329957351336&id=15704546335,5.2775,Man arrested in drive-by shooting at 'Duck Dynasty' star's home as family says they are 'pretty shook up',1.0,684.0,203.0,202
FoxNews,10159333119061336,https://m.facebook.com/story.php?story_fbid=10159333119061336&id=15704546335,5.722222222222222,"Arizona man allegedly shoots, wounds 3 officers, barricades self in home before setting it on fire",1.0,233.0,102.0,103
FoxNews,10159332654961336,https://m.facebook.com/story.php?story_fbid=10159332654961336&id=15704546335,6.276666666666666,Texas man accused of threatening to assassinate Trump gets 18 months behind bars,1.0,3783.0,712.0,844
FoxNews,10159333001116336,https://m.facebook.com/story.php?story_fbid=10159333001116336&id=15704546335,6.712777777777778,"Barr directs federal prosecutors to report restrictive state, local coronavirus edicts",1.0,9200.0,1013.0,2602
FoxNews,10159331989436336,https://m.facebook.com/story.php?story_fbid=10159331989436336&id=15704546335,7.039444444444443,Trump denies Biden claim he might try to delay 2020 election: ‘Why would I do that?',1.0,995.0,562.0,167
FoxNews,10159331053061336,https://m.facebook.com/story.php?story_fbid=10159331053061336&id=15704546335,7.558333333333334,Cuomo: NY has been 'bailing out' states for decades,1.0,409.0,1166.0,171
FoxNews,10159332249951336,https://m.facebook.com/story.php?story_fbid=10159332249951336&id=15704546335,7.758888888888888,"Baton Rouge police shooting suspect stood over dead officer and kept firing, investigators say",1.0,519.0,451.0,378
FoxNews,10159332681391336,https://m.facebook.com/story.php?story_fbid=10159332681391336&id=15704546335,8.279166666666667,Trump suggests schools should open for a 'short period of time' before academic year ends,1.0,6546.0,1634.0,2187
FoxNews,10159332678406336,https://m.facebook.com/story.php?story_fbid=10159332678406336&id=15704546335,8.735833333333334,NYC tailor defies 'non-essential' business closure order: 'This country is being dictated to unnecessarily',1.0,9054.0,775.0,2428
FoxNews,10159332671461336,https://m.facebook.com/story.php?story_fbid=10159332671461336&id=15704546335,9.226944444444444,"10 hrs ·
""Just to be clear, we're not demanding that Democrats assume Joe Biden is guilty. They shouldn't, no one should be assumed guilty. We certainly don't assume he's guilty. But it's a little weird that they don't take this seriously."" — Tucker Carlson",0.0,3071.0,609.0,522
FoxNews,10159331485771336,https://m.facebook.com/story.php?story_fbid=10159331485771336&id=15704546335,9.858888888888886,"16 hrs ·
Former NFL center Scott Wells discusses parenthood and the COVID-19 Challenge with Dana Perino.",0.0,287.0,84.0,69
FoxNews,10159332125926336,https://m.facebook.com/story.php?story_fbid=10159332125926336&id=15704546335,10.341388888888886,"Miami, under coronavirus stay-at-home order, went 7 weeks without a murder, police say",1.0,7360.0,1087.0,1948
FoxNews,10159331514046336,https://m.facebook.com/story.php?story_fbid=10159331514046336&id=15704546335,10.644722222222224,HHS launches coronavirus uninsured program portal,1.0,613.0,185.0,143
FoxNews,10159331844116336,https://m.facebook.com/story.php?story_fbid=10159331844116336&id=15704546335,11.223611111111113,"Biden silent on Tara Reade sexual assault allegation, as denials come from campaign",1.0,2253.0,2171.0,1804
